"","date","demand","coal","nuclear","ccgt","wind","pumped","hydro","total_other"
"2507",2018-04-06,31129.9375,14.4166666666667,7486.72569444444,10733.1215277778,7893.38541666667,260.829861111111,248.180555555556,7423.83875
"2508",2018-04-07,30883.9652777778,232.440972222222,7487.92361111111,15372.8715277778,2471.13888888889,284.215277777778,315.538194444444,6189.49824583333
"2509",2018-04-08,30703.1145833333,220.944444444444,7359.64930555556,17324.1006944444,319.315972222222,334.840277777778,354.604166666667,5588.65010413889
"2510",2018-04-09,34851.4375,1932.75347222222,6989.30902777778,18693.25,1764.13194444444,418.15625,413.715277777778,5454.94051735764
"2511",2018-04-10,34385.4027777778,788.402777777778,6875.65972222222,15954.5590277778,5225.02083333333,370.899305555556,288.409722222222,8045.90777779167
"2512",2018-04-11,35034.9722222222,990.038194444444,6720.76736111111,18655.4409722222,3150.78472222222,443.670138888889,357.836805555556,6772.92087572569
"2513",2018-04-12,35256.9409722222,1244.84722222222,6697.23958333333,18438.3576388889,3866.38194444444,316.565972222222,290.638888888889,7092.12029790972
"2514",2018-04-13,35656.2361111111,2968.81597222222,6706.06944444444,19777.7048611111,1155.34375,448.670138888889,402.3125,4971.92636107639
"2515",2018-04-14,28881.4236111111,612.319444444444,6736.18055555556,15385.4375,1318.63541666667,220.159722222222,302.378472222222,7314.74343739583
"2516",2018-04-15,28419.3715277778,34.1354166666667,6713.58333333333,12111.7534722222,4353.54166666667,315.243055555556,300.253472222222,8163.95473471875
"2517",2018-04-16,30315.5416666667,83.3888888888889,6608.63888888889,12408.7152777778,5943.08680555556,272.409722222222,310.815972222222,8958.61145528125
"2518",2018-04-17,30055.9791666667,0,6753.31944444444,9741.94791666667,8732.07638888889,276.111111111111,309.381944444444,8166.66785415625
"2519",2018-04-18,29096.6944444444,0,6769.97916666667,10591.4548611111,6519.17708333333,420.444444444444,454.673611111111,9462.36941389583
"2520",2018-04-19,30152.2048611111,419.142361111111,6901.86805555556,15137.3715277778,2612.26736111111,435.996527777778,444.666666666667,7659.40376389931
"2521",2018-04-20,29180.0625,233.934027777778,6976.60069444444,15124.0451388889,1796.27083333333,301.333333333333,422.725694444444,8102.03463194444
"2522",2018-04-21,26078.6493055556,91.15625,6978.93402777778,11747.9513888889,2231.75694444444,232.041666666667,398.413194444444,7858.65331251736
"2523",2018-04-22,24655.8368055556,0,6950.39236111111,8130.28472222222,4918.56944444444,294.395833333333,343.40625,8606.93791663542
"2524",2018-04-23,28219.7430555556,0,6972.73611111111,9009.91666666667,7577.29166666667,310.284722222222,321.711805555556,8337.98169445833
"2525",2018-04-24,31359.5833333333,110.256944444444,6988.20833333333,13669.3263888889,5592.04861111111,403.322916666667,359.284722222222,6735.3886006875
"2526",2018-04-25,29215.7534722222,0,7222.45833333333,11159.4340277778,6057.0625,255.079861111111,423.059027777778,8538.01163888542
"2527",2018-04-26,29238.7986111111,173.013888888889,7317.15972222222,9739.53472222222,7112.22222222222,278.684027777778,445.5625,8681.76921527778
"2528",2018-04-27,33306.5972222222,1965.81944444444,7396.84375,17320.8680555556,1215.75347222222,326.78125,457.090277777778,5465.72015626042
"2529",2018-04-28,29932.5138888889,1387.17708333333,7465.27430555556,14184.875,1660.91666666667,328.472222222222,428.642361111111,5972.51639859028
"2530",2018-04-29,28969.7909407666,717.038327526132,7467.17770034843,12166.7282229965,3546.89895470383,319.80487804878,395.428571428571,5533.58498463763
"2531",2018-04-30,32261.4479166667,1296.3125,7463.77777777778,12966.0451388889,5308.86458333333,310.465277777778,400.027777777778,5985.38260067361
"2532",2018-05-01,30466.4513888889,976.795138888889,7279.16666666667,10867.1597222222,6462.31944444444,251.732638888889,318.350694444444,8410.147861125
"2533",2018-05-02,30815.5625,964.75,7035.31944444444,10875.9166666667,7002.39236111111,274.03125,351.552083333333,7894.22330558333
"2534",2018-05-03,30641.34375,833.427083333333,7260.34375,13670.9791666667,3793.47569444444,277.541666666667,372.9375,8259.71163543056
"2535",2018-05-04,30141.0381944444,485.482638888889,7228.76736111111,15049.1111111111,2240.63541666667,261.190972222222,367.090277777778,7906.94965625694
"2536",2018-05-05,24843.5243055556,25.4791666666667,7323.80208333333,9623.375,2560.92708333333,255.166666666667,373.576388888889,10313.5878854028
"2537",2018-05-06,23457.7916666667,221.3125,7395.84375,9329.25347222222,1411.39583333333,210.347222222222,393.083333333333,9497.01399304861
"2538",2018-05-07,24918.1354166667,273.628472222222,7402.69097222222,11113.84375,1160.47569444444,221.020833333333,360.795138888889,8814.79267360417
"2539",2018-05-08,28628.6041666667,283.923611111111,7401.00347222222,13270.5555555556,2316.80902777778,241.215277777778,361.159722222222,8641.03177083333
"2540",2018-05-09,28663.5173611111,501.541666666667,7388.60763888889,11766.5520833333,3367.75,273.923611111111,325.795138888889,9588.83552775694
"2541",2018-05-10,28216.3715277778,116.760416666667,7386.23611111111,11944.9444444444,3176.11111111111,265.78125,404.322916666667,9348.75990277083
"2542",2018-05-11,27671.6423611111,188.822916666667,7310.11805555556,8912.49652777778,5793.81597222222,243.736111111111,339.982638888889,9065.56115972222
"2543",2018-05-12,27057.3611111111,252.489583333333,6900.86805555556,12961.5902777778,973.875,292.034722222222,378.059027777778,7690.02932642014
